"start","end","val","accn","fy","fp","form","filed","frame","desc","symbol"
NA,"2022-12-31",8320900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","RetainedEarningsAccumulatedDeficit","TT"
"2022-01-01","2022-12-31",15991700000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","RevenueFromContractWithCustomerExcludingAssessedTax","TT"
"2022-01-01","2022-12-31",1.77e+08,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability","TT"
"2022-01-01","2022-12-31",2545900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","SellingGeneralAndAdministrativeExpense","TT"
"2022-01-01","2022-12-31",56300000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","ShareBasedCompensation","TT"
NA,"2022-12-31",1.3e+07,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant","TT"
"2022-01-01","2022-12-31",61200000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue","TT"
NA,"2022-12-31",0.049,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","ShortTermDebtWeightedAverageInterestRate","TT"
NA,"2022-12-31",3700000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit","TT"
NA,"2022-12-31",323600000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","StandardProductWarrantyAccrual","TT"
NA,"2022-12-31",120400000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","StandardProductWarrantyAccrualCurrent","TT"
"2022-01-01","2022-12-31",-3100000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss","TT"
"2022-01-01","2022-12-31",127300000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StandardProductWarrantyAccrualPayments","TT"
"2022-01-01","2022-12-31",1200000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StandardProductWarrantyAccrualPreexistingIncreaseDecrease","TT"
"2022-01-01","2022-12-31",156600000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StandardProductWarrantyAccrualWarrantiesIssued","TT"
NA,"2022-12-31",6088600000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","StockholdersEquity","TT"
NA,"2022-12-31",6105200000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest","TT"
"2022-01-01","2022-12-31",-18900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StockholdersEquityNoteSpinoffTransaction","TT"
"2022-01-01","2022-12-31",-1e+05,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StockholdersEquityOther","TT"
"2022-01-01","2022-12-31",2600000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","StockIssuedDuringPeriodValueStockOptionsExercised","TT"
NA,"2022-02-01",3e+09,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2021Q4I","StockRepurchaseProgramAuthorizedAmount1","TT"
NA,"2022-12-31",24500868,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","TreasuryStockShares","TT"
NA,"2022-12-31",1719400000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","TreasuryStockValue","TT"
"2022-01-01","2022-12-31",1200200000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","TreasuryStockValueAcquiredCostMethod","TT"
NA,"2022-12-31",3.4e+09,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","UndistributedEarningsOfForeignSubsidiaries","TT"
NA,"2022-12-31",82400000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","UnrecognizedTaxBenefits","TT"
"2022-01-01","2022-12-31",5900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions","TT"
"2022-01-01","2022-12-31",9e+05,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities","TT"
NA,"2022-12-31",11300000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued","TT"
"2022-01-01","2022-12-31",3700000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense","TT"
"2022-01-01","2022-12-31",3900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions","TT"
"2022-01-01","2022-12-31",22500000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions","TT"
"2022-01-01","2022-12-31",6e+05,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations","TT"
NA,"2022-12-31",41500000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate","TT"
"2022-01-01","2022-12-31",28200000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","VariableLeaseCost","TT"
"2022-01-01","2022-12-31",234900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","WeightedAverageNumberOfDilutedSharesOutstanding","TT"
"2022-01-01","2022-12-31",232600000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","WeightedAverageNumberOfSharesOutstandingBasic","TT"
"2022-01-01","2022-12-31",46900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1","TT"
NA,"2022-12-31",49300000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","BusinessCombinationContingentConsiderationLiability","TT"
NA,"2022-12-31",1.21e+08,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","EquitySecuritiesWithoutReadilyDeterminableFairValueAmount","TT"
NA,"2022-12-31",49300000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue","TT"
"2022-01-01","2022-12-31",-50100000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","TT"
"2022-01-01","2022-12-31",1.5e+07,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1","TT"
"2022-01-01","2022-12-31",2.5e+07,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","InsuranceRecoveries","TT"
NA,"2022-12-31",1220500000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","TT"
NA,"2022-12-31",680100000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent","TT"
NA,"2022-12-31",11900000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","DerivativeLiabilities","TT"
NA,"2022-12-31",1e+09,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q4I","NetAmountAtRiskByProductAndGuaranteeNetAmountAtRisk","TT"
"2022-01-01","2022-12-31",17100000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","OtherOperatingActivitiesCashFlowStatement","TT"
"2022-01-01","2022-12-31",20700000,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022","RestructuringCharges","TT"
NA,"2022-06-30",3e+10,"0001466258-23-000058",2022,"FY","10-K","2023-02-10","CY2022Q2I","EntityPublicFloat","TT"
NA,"2022-03-31",125882000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccountsPayableCurrent","TTWO"
NA,"2022-03-31",579433000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccountsReceivableNetCurrent","TTWO"
NA,"2022-03-31",1074891000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccruedLiabilitiesCurrent","TTWO"
NA,"2022-03-31",30616000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccruedMarketingCostsCurrent","TTWO"
NA,"2022-03-31",615729000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccruedRoyaltiesCurrent","TTWO"
NA,"2022-03-31",264105000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment","TTWO"
NA,"2022-03-31",-57345000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AccumulatedOtherComprehensiveIncomeLossNetOfTax","TTWO"
NA,"2022-03-31",2597205000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AdditionalPaidInCapitalCommonStock","TTWO"
"2021-04-01","2022-03-31",258701000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue","TTWO"
"2021-04-01","2022-03-31",297299000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AdvertisingExpense","TTWO"
"2021-04-01","2022-03-31",182969000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AllocatedShareBasedCompensationExpense","TTWO"
"2021-04-01","2022-03-31",147534000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AllocatedShareBasedCompensationExpenseNetOfTax","TTWO"
"2021-04-01","2022-03-31",6525000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AmortizationOfFinancingCosts","TTWO"
"2021-04-01","2022-03-31",64817000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","AmortizationOfIntangibleAssets","TTWO"
NA,"2022-03-31",6546219000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"Assets","TTWO"
NA,"2022-03-31",3871088000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AssetsCurrent","TTWO"
NA,"2022-03-31",4000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax","TTWO"
NA,"2022-03-31",5764000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax","TTWO"
NA,"2022-03-31",825820000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AvailableForSaleDebtSecuritiesAmortizedCostBasis","TTWO"
NA,"2022-03-31",659147000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost","TTWO"
NA,"2022-03-31",656775000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue","TTWO"
NA,"2022-03-31",820060000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"AvailableForSaleSecuritiesDebtSecurities","TTWO"
NA,"2022-03-31",43030000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"BusinessCombinationContingentConsiderationLiabilityNoncurrent","TTWO"
NA,"2022-03-31",1732047000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CashAndCashEquivalentsAtCarryingValue","TTWO"
NA,"2022-03-31",2195331000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","TTWO"
"2021-04-01","2022-03-31",135084000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect","TTWO"
NA,"2022-03-31",0.01,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CommonStockParOrStatedValuePerShare","TTWO"
NA,"2022-03-31",2e+08,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CommonStockSharesAuthorized","TTWO"
NA,"2022-03-31",139048000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CommonStockSharesIssued","TTWO"
NA,"2022-03-31",115367000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CommonStockSharesOutstanding","TTWO"
NA,"2022-03-31",1390000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CommonStockValue","TTWO"
"2021-04-01","2022-03-31",369341000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest","TTWO"
NA,"2022-03-31",1233165000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligation","TTWO"
NA,"2022-03-31",21865000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueAfterFifthYear","TTWO"
NA,"2022-03-31",24429000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueInFifthYear","TTWO"
NA,"2022-03-31",159887000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueInFourthYear","TTWO"
NA,"2022-03-31",443285000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueInNextTwelveMonths","TTWO"
NA,"2022-03-31",312355000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueInSecondYear","TTWO"
NA,"2022-03-31",271344000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","ContractualObligationDueInThirdYear","TTWO"
NA,"2022-03-31",104913000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"ContractWithCustomerAssetNet","TTWO"
NA,"2022-03-31",936181000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"ContractWithCustomerLiability","TTWO"
NA,"2022-03-31",865270000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"ContractWithCustomerLiabilityCurrent","TTWO"
NA,"2022-03-31",70911000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"ContractWithCustomerLiabilityNoncurrent","TTWO"
"2021-04-01","2022-03-31",916546000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","ContractWithCustomerLiabilityRevenueRecognized","TTWO"
"2021-04-01","2022-03-31",1535401000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CostOfGoodsAndServicesSold","TTWO"
"2021-04-01","2022-03-31",12004000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CurrentFederalTaxExpenseBenefit","TTWO"
"2021-04-01","2022-03-31",24062000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CurrentForeignTaxExpenseBenefit","TTWO"
"2021-04-01","2022-03-31",35478000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CurrentIncomeTaxExpenseBenefit","TTWO"
"2021-04-01","2022-03-31",-588000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","CurrentStateAndLocalTaxExpenseBenefit","TTWO"
NA,"2022-03-31",51711000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"CustomerRefundLiabilityCurrent","TTWO"
NA,"2022-03-31",12374000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredCostsCurrent","TTWO"
"2021-04-01","2022-03-31",34764000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DeferredFederalIncomeTaxExpenseBenefit","TTWO"
"2021-04-01","2022-03-31",-25792000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DeferredForeignIncomeTaxExpenseBenefit","TTWO"
NA,"2022-03-31",73801000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"DeferredIncomeTaxAssetsNet","TTWO"
"2021-04-01","2022-03-31",11898000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DeferredIncomeTaxExpenseBenefit","TTWO"
NA,"2022-03-31",242021000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredIncomeTaxLiabilities","TTWO"
"2021-04-01","2022-03-31",2926000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DeferredStateAndLocalIncomeTaxExpenseBenefit","TTWO"
NA,"2022-03-31",13046000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsDeferredIncome","TTWO"
NA,"2022-03-31",415930000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsGross","TTWO"
NA,"2022-03-31",52013000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsLiabilitiesNet","TTWO"
NA,"2022-03-31",294034000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsNet","TTWO"
NA,"2022-03-31",10298000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsOperatingLossCarryforwards","TTWO"
NA,"2022-03-31",13145000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsOther","TTWO"
NA,"2022-03-31",71600000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsTaxCreditCarryforwardsOther","TTWO"
NA,"2022-03-31",106034000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation","TTWO"
NA,"2022-03-31",88407000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost","TTWO"
NA,"2022-03-31",628000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges","TTWO"
NA,"2022-03-31",121896000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxAssetsValuationAllowance","TTWO"
NA,"2022-03-31",45104000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets","TTWO"
NA,"2022-03-31",1846000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","DeferredTaxLiabilitiesOther","TTWO"
"2021-04-01","2022-03-31",22445000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DefinedContributionPlanCostRecognized","TTWO"
"2021-04-01","2022-03-31",61196000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","Depreciation","TTWO"
"2021-04-01","2022-03-31",61105000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DepreciationDepletionAndAmortization","TTWO"
"2021-04-01","2022-03-31",5887000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet","TTWO"
"2021-04-01","2022-03-31",3.62,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EarningsPerShareBasic","TTWO"
"2021-04-01","2022-03-31",3.58,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EarningsPerShareDiluted","TTWO"
"2021-04-01","2022-03-31",0.102,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateContinuingOperations","TTWO"
"2021-04-01","2022-03-31",0.21,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate","TTWO"
"2021-04-01","2022-03-31",-0.009,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance","TTWO"
"2021-04-01","2022-03-31",-0.018,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential","TTWO"
"2021-04-01","2022-03-31",0.008,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateReconciliationOtherAdjustments","TTWO"
"2021-04-01","2022-03-31",0.012,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes","TTWO"
"2021-04-01","2022-03-31",-5303000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","TTWO"
NA,"2022-03-31",133983000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"EmployeeRelatedLiabilitiesCurrent","TTWO"
"2021-04-01","2022-03-31",82106000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount","TTWO"
"2021-04-01","2022-03-31",35435000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2021","EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense","TTWO"
NA,"2022-03-31",2e+07,"0001628280-22-014580",2022,"FY","10-K","2022-05-17",NA,"EquitySecuritiesWithoutReadilyDeterminableFairValueAmount","TTWO"
NA,"2022-03-31",2509813000,"0001628280-22-014580",2022,"FY","10-K","2022-05-17","CY2022Q1I","FairValueNetAssetLiability","TTWO"
